athlete_id,first_name,last_name,height,weight,dob,birth_city,birth_state
4259147,Jake,Tonges,76,240,07-08-1999,Los Gatos,CA
4259169,Trestan,Ebner,71,206,01-02-1999,Henderson,TX
4369950,Ja'Tyre,Carter,75,311,01-15-1999,White Castle,LA
4372576,Jack,Sanborn,74,234,07-29-2000,Deer Park,IL
4280416,Samuel,Womack III,70,189,07-07-1999,Detroit,MI
4362999,Spencer,Burford,76,300,07-19-2000,San Antonio,TX
4243541,Kalia,Davis,74,310,10-02-1998,Pensacola,FL
4247590,Nick,Zakelj,78,316,06-22-1999,Broadview Heights,OH
4360569,Jordan,Mason,71,223,05-24-1999,Gallatin,TN
4361741,Brock,Purdy,73,220,12-27-1999,Gilbert,AZ
4426475,Tyrion,Davis-Price,73,219,10-23-2000,Baton Rouge,LA
4569511,Drake,Jackson,76,273,04-12-2001,Corona,CA
4689546,Danny,Gray,72,200,04-01-1999,Dallas,TX
4040950,Cordell,Volson,78,315,07-20-1998,Balfour,ND
4240619,Zach,Carter,76,290,04-07-1999,Tampa,FL
4241089,Jeff,Gunter,76,263,06-01-1999,Durham,NC
4257240,Tycen,Anderson,74,209,06-13-1999,Toledo,OH
4361196,Cam,Taylor-Britt,71,202,10-15-1999,Montgomery,AL
4426422,Dax,Hill,72,191,09-29-2000,Tulsa,OK
4589052,Desmond,Noel,76,310,02-12-1998,Cincinnati,OH
4426354,George,Pickens,75,200,03-04-2001,Hoover,AL
4240703,Kenny,Pickett,75,220,06-06-1998,Oakhurst,NJ
4241961,Connor,Heyward,72,230,01-22-1999,Duluth,GA
4243389,Calvin,Austin III,69,162,03-24-1999,Memphis,TN
4249342,Mark,Robinson,71,235,08-14-1999,Leesburg,GA
4426359,DeMarvin,Leal,76,290,07-01-2000,San Antonio,TX
4569987,Jaylen,Warren,68,215,11-01-1998,Salt Lake City,UT
4880609,Carlins,Platel,73,205,08-15-1999,Everett,MA
4241411,Malcolm,Rodriguez,71,234,03-29-1999,Wagoner,OK
4372099,Aidan,Hutchinson,79,268,08-09-2000,Plymouth,MI
4047846,Chase,Lucas,71,184,03-04-1997,Chandler,AZ
4241011,Demetrius,Taylor,73,295,05-27-1999,Miami,FL
4259994,Josh,Paschal,75,274,12-17-1999,Prince George County,MD
4360383,Kerby,Joseph,73,203,11-14-2000,Orlando,FL
4361159,Greg,Bell,72,200,06-16-1998,Chula Vista,CA
4361988,James,Mitchell,76,246,08-11-1999,Big Stone Gap,VA
4426388,Jameson,Williams,73,189,03-26-2001,St. Louis,MO
3926231,Britain,Covey,68,173,03-18-1997,Provo,UT
4039243,Josh,Sills,78,325,12-26-1998,Sarahsville,OH
4241302,Kyron,Johnson,72,235,07-24-1998,Arlington,TX
4241374,Grant,Calcaterra,76,240,12-04-1998,Rancho Santa Margarita,CA
4243956,Reed,Blankenship,73,203,03-02-1999,Athens,AL
4361178,Cam,Jurgens,75,303,08-21-1999,Beatrice,NE
4372020,Josh,Jobe,71,190,04-09-1998,Miami,FL
4381558,Jordan,Davis,78,336,01-12-2000,Charlotte,NC
4426340,Nakobe,Dean,71,231,12-13-2000,Horn Lake,MS
4036419,Skylar,Thompson,74,219,06-04-1997,Independence,MO
4047422,Tanner,Conner,75,232,03-20-1998,Kent,WA
4291489,Kader,Kohou,70,195,11-28-1998,Euless,TX
4360692,Verone,McKinley III,70,195,06-29-2000,Carrollton,TX
4362186,Erik,Ezukanma,74,206,01-25-2000,Fort Worth,TX
4379414,Channing,Tindall,74,232,03-28-2000,Columbia,SC
4051001,Cole,Strange,77,310,07-31-1998,Knoxville,TN
4035686,Jack,Jones,71,175,12-20-1997,Long Beach,CA
4047941,Brenden,Schooler,73,210,05-30-1997,Dana Point,CA
4077786,Sam,Roberts,77,300,04-14-1998,Waynesville,MO
4241720,Marcus,Jones,68,188,10-22-1998,Enterprise,AL
4249836,Pierre,Strong Jr.,71,215,12-10-1998,Little Rock,AR
4250360,Bailey,Zappe,73,215,04-26-1999,Victoria,TX
4258207,Andrew,Stueber,78,318,07-01-1999,Darien,CT
4362642,Chasen,Hines,75,320,04-03-2000,Marshall,TX
4362921,Tyquan,Thornton,74,185,08-07-2000,Miami,FL
4693173,DaMarcus,Mitchell,75,262,12-13-1998,Thibodaux,LA
4373656,Max,Mitchell,78,299,10-12-1999,Monroe,LA
4427250,Sauce,Gardner,75,200,08-31-2000,Detroit,MI
4035733,Grant,Hermanns,79,300,03-05-1998,Albuquerque,NM
4240532,Tony,Adams,72,205,01-24-1999,Belleville,IL
4240896,Micheal,Clemons,77,270,08-21-1997,Garland,TX
4361372,Jeremy,Ruckert,77,250,08-11-2000,Lindenhurst,NY
4427366,Breece,Hall,73,220,05-31-2001,Wichita,KS
4567962,Jermaine,Johnson,77,262,01-07-1999,Eden Prairie,MN
4569618,Garrett,Wilson,72,192,07-22-2000,Austin,TX
4360499,Tyler,Linderbaum,74,305,04-07-2000,Solon,IA
4241263,Charlie,Kolar,78,250,02-10-1999,Norman,OK
4258198,Josh,Ross,72,225,10-31-1999,Southfield,MI
4260224,Jordan,Stout,75,210,08-04-1998,Cedar Bluff,VA
4360115,Slade,Bolden,71,189,01-26-1999,West Monroe,LA
4360964,Daniel,Faalele,80,380,11-09-1999,Melbourne,VIC
4361050,Isaiah,Likely,76,235,04-18-2000,Cambridge,MA
4362139,Travis,Jones,76,327,10-15-1999,New Haven,CT
4372017,Jalyn,Armour-Davis,73,195,09-03-1999,Mobile,AL
4426507,David,Ojabo,76,255,05-17-2000,Port Harcourt,Nigeria
4567480,Damarion,Williams,70,180,07-15-1998,Miami,FL
4575517,Kyle,Hamilton,76,220,03-16-2001,Atlanta,GA
4361409,Jahan,Dotson,71,182,03-22-2000,Nazareth,PA
4035105,Christian,Holmes,73,205,09-14-1997,Leland,MS
4056052,Armani,Rogers,77,225,12-04-1997,Los Angeles,CA
4241468,Phidarian,Mathis,76,312,04-26-1998,Wisner,LA
4241474,Brian,Robinson Jr.,73,228,03-22-1999,Tuscaloosa,AL
4242896,Curtis,Hodges,80,240,07-03-1999,Mesa,AZ
4244615,Chris,Paul,76,324,11-19-1998,Houston,TX
4258603,Drew,White,72,228,09-15-1998,Boca Raton,FL
4259590,Tariq,Castro-Fields,73,197,01-14-1999,Upper Marlboro,MD
4361438,Cole,Turner,78,240,03-16-2000,Clackamas,OR
4363097,Percy,Butler,72,191,05-29-2000,Plaquemine,LA
4371940,Milo,Eifler,73,228,02-13-1998,Berkeley,CA
4426875,Sam,Howell,73,220,09-16-2000,Indian Trail,NC
4035048,Luke,Fortner,78,307,05-15-1998,Sylvania,OH
4243256,Devin,Lloyd,75,235,09-30-1998,Chula Vista,CA
4426349,Travon,Walker,77,272,12-18-2000,Thomaston,GA
4035776,Kendric,Pryor,71,189,01-06-1998,Hazel Crest,IL
4043606,Willie,Johnson,72,178,12-23-1996,Fort Myers,FL
4242149,Montaric,Brown,72,190,08-24-1999,Ashdown,AR
4245131,Tim,Jones,73,200,05-15-1998,Biloxi,MS
4247944,De'Shaan,Dixon,77,247,12-16-1998,Chesapeake,VA
4361707,Chad,Muma,75,239,08-18-1999,Lone Tree,CO
4567246,Snoop,Conner,70,222,08-01-2000,Hattiesburg,MS
4427132,Ikem,Ekwonu,76,320,10-31-2000,Charlotte,NC
4044134,Isaiah,Graham-Mobley,73,230,07-29-1998,King Of Prussia,PA
4242996,Arron,Mosby,75,250,04-13-1999,Sanger,CA
4361788,Cade,Mays,78,325,04-26-1999,Knoxville,TN
4362615,Marquan,McCall,75,379,03-26-1999,Detroit,MI
4362874,Matt,Corral,74,205,01-31-1999,Ventura,CA
4568439,Amare,Barno,78,245,04-26-1999,Blythewood,SC
4575416,Brandon,Smith,75,241,04-12-2001,Louisa,VA
4570409,David,Bell,73,212,12-14-2000,Indianapolis,IN
4030926,Isaiah,Weston,76,214,10-25-1997,Albertville,MN
4241404,Isaiah,Thomas,77,266,12-03-1998,Tulsa,OK
4241848,Dawson,Deaton,73,306,05-06-1999,Frisco,TX
4360174,Michael,Woods II,73,204,03-19-2000,Magnolia,TX
4372019,Jerome,Ford,70,210,09-12-1999,Tampa,FL
4428963,Cade,York,73,206,01-27-2001,McKinney,TX
4429568,Martin,Emerson Jr.,74,201,09-27-2000,Pensacola,FL
4570119,Alex,Wright,77,267,09-05-2000,Elba,AL
4608386,D'Anthony,Bell,73,211,10-17-1996,Covington,GA
4686470,Perrion,Winfrey,76,290,08-15-2000,Maywood,IL
4241223,Jalen,Pitre,71,198,06-03-1999,Stafford,TX
4360238,Dameon,Pierce,70,218,02-19-2000,Bainbridge,GA
4426434,Derek,Stingley Jr.,72,190,06-20-2001,Baton Rouge,LA
4033812,Jake,Hansen,73,235,06-19-1998,Tarpon Springs,FL
4242229,Austin,Deculus,77,321,03-12-1999,Mamou,LA
4258594,Kurt,Hinish,74,300,04-27-1999,Pittsburgh,PA
4274040,Troy,Hairston,71,245,12-08-1998,Birmingham,MI
4360749,Thomas,Booker IV,75,301,11-11-1999,Ellicott City,MD
4374045,Teagan,Quitoriano,78,258,03-15-2000,Salem,OR
4426327,Kenyon,Green,76,323,03-15-2001,Humble,TX
4567096,John,Metchie III,71,187,07-18-2000,Brampton,ON
4567099,Christian,Harris,73,226,01-16-2001,Baton Rouge,LA
4360078,Alec,Pierce,75,211,05-02-2000,Glen Ellyn,IL
4426403,Nick,Cross,72,212,09-10-2001,Bowie,MD
3916746,Wesley,French,76,307,11-30-1996,Benton Harbor,MI
4034841,JoJo,Domann,73,230,06-28-1997,Colorado Springs,CO
4050971,Eric,Johnson II,76,299,07-16-1998,Plainfield,IL
4241410,Jelani,Woods,79,253,10-09-1998,Ellenwood,GA
4248455,Rodney,Thomas II,73,196,06-26-1998,Pittsburgh,PA
4360538,Trevor,Denbow,70,208,08-26-1998,Corsicana,TX
4361979,Luke,Tenuta,80,314,09-01-1999,Crozet,VA
4362580,Bernhard,Raimann,78,303,09-23-1997,Steinbrunn,Austria
4722908,Drew,Ogletree,77,260,07-28-1998,Dayton,OH
4917592,Dallis,Flowers,73,196,06-04-1997,Chicago,IL
4361368,Nicholas,Petit-Frere,77,316,09-15-1999,Tampa,FL
4371973,Roger,McCreary,71,190,02-10-2000,Mobile,AL
4036146,Caleb,Shudak,67,177,11-19-1997,Council Bluffs,IA
4242512,Malik,Willis,73,219,05-25-1999,Atlanta,GA
4256051,Ryan,Stonehouse,70,193,05-11-1999,La Verne,CA
4259300,Tre,Avery,71,181,02-26-1997,Baltimore,MD
4360635,Chigoziem,Okonkwo,75,238,09-08-1999,Powder Springs,GA
4367175,Kyle,Philips,71,189,06-17-1999,San Marcos,CA
4367567,Julius,Chestnut,71,228,10-26-2000,Bowie,MD
4372051,Chance,Campbell,74,232,10-08-1999,Ellicott City,MD
4372071,Hassan,Haskins,74,228,11-26-1999,St. Louis,MO
4567156,Treylon,Burks,74,225,03-23-2000,Warren,AR
4361516,Daniel,Bellinger,77,253,09-22-2000,Las Vegas,NV
4567134,Evan,Neal,79,350,09-19-2000,Okeechobee,FL
4037520,Tomon,Fox,75,260,03-16-1998,Lawrenceville,GA
4044435,Devery,Hamilton,78,311,04-19-1998,Ellicott City,MD
4239121,Darrian,Beavers,76,255,07-05-1999,Cincinnati,OH
4240673,Marcus,McKethan,79,335,05-19-1999,Barnwell,SC
4242899,D.J.,Davidson,75,327,09-19-1997,Mesa,AZ
4371961,Micah,McFadden,74,232,01-03-2000,Tampa,FL
4373280,Joshua,Ezeudu,76,308,09-19-1999,Lawrenceville,GA
4426326,Kayvon,Thibodeaux,77,258,12-15-2000,Los Angeles,CA
4426686,Dane,Belton,73,205,12-07-2000,Tampa,FL
4429607,Cor'Dale,Flott,73,175,08-24-2001,Saraland,AL
4569587,Wan'Dale,Robinson,68,185,01-05-2001,Frankfort,KY
4242227,Ed,Ingram,75,307,02-11-1999,Desoto,TX
4240554,Vederian,Lowe,78,320,04-17-1999,Rockford,IL
4240759,Esezi,Otomewo,77,282,03-09-1999,Indianapolis,IN
4241004,Thomas,Hennigan,73,210,08-18-1998,Greensboro,NC
4242431,Ty,Chandler,71,204,05-12-1998,Nashville,TN
4244607,Akayleb,Evans,74,198,06-22-1999,McKinney,TX
4258210,Luiji,Vilain,76,252,03-10-1998,Ottawa,ON
4360255,Brian,Asamoah II,72,226,03-29-2000,Columbus,OH
4361823,Ryan,Wright,75,245,06-01-2000,San Ramon,CA
4382466,Jalen,Nailor,72,190,03-02-1999,Palmdale,CA
4426344,Andrew,Booth Jr.,72,194,09-28-2000,Dacula,GA
4426536,Lewis,Cine,74,199,10-05-1999,Cedar Hill,TX
4248528,Christian,Watson,76,208,05-12-1999,Tampa,FL
4379416,Quay,Walker,76,241,05-08-2000,Cordele,GA
3915373,Micah,Abernathy,72,196,02-10-1997,,
4027873,Samori,Toure,73,191,03-24-1998,Portland,OR
4035386,Osirus,Mitchell,77,206,09-15-1997,Sarasota,FL
4240435,Zach,Tom,76,304,03-26-1999,Prairieville,LA
4240486,Tariq,Carpenter,75,230,12-28-1998,Ludowici,GA
4240499,Jack,Coco,74,248,10-09-1998,Johns Creek,GA
4259762,Jonathan,Ford,77,338,09-29-1998,Fort Lauderdale,FL
4360260,Gabe,Brkic,75,201,02-16-2000,Chardon,OH
4361429,Rasheed,Walker,78,324,02-13-2000,Waldorf,MD
4361432,Romeo,Doubs,74,204,04-13-2000,Los Angeles,CA
4361791,Devonte,Wyatt,75,304,03-31-1998,Decatur,GA
4362840,Kingsley,Enagbare,76,258,01-18-2000,Atlanta,GA
4426411,Sean,Rhyan,77,321,09-15-2000,Ladera Ranch,CA
3886809,Andre,Baccellia,70,175,01-07-1997,Thousand Oaks,CA
4241382,Marquis,Hayes,77,318,02-14-1999,Maryland Heights,MO
4242651,Tae,Daley,71,201,10-08-1998,Warner Robins,GA
4260223,Lecitus,Smith,75,320,07-13-1998,Fitzgerald,GA
4360080,Myjai,Sanders,77,248,07-12-1998,Jacksonville,FL
4361307,Trey,McBride,76,246,11-22-1999,Fort Morgan,CO
4361510,Cameron,Thomas,76,267,01-07-2000,Carlsbad,CA
4362087,Keaontay,Ingram,72,215,10-26-1999,Carthage,TX
4911023,Christian,Matthew,74,195,10-26-1996,Columbus,GA
4426405,Trent,McDuffie,71,193,09-13-2000,Westminster,CA
4426659,George,Karlaftis,76,263,04-03-2001,West Lafayette,IN
4247726,Bryan,Cook,73,206,09-07-1999,Cincinnati,OH
4360306,Justyn,Ross,76,210,12-15-1999,Phenix City,AL
4361529,Isiah,Pacheco,70,216,03-02-1999,Vineland,NJ
4362611,Darian,Kinnard,77,322,12-29-1999,Knoxville,TN
4426901,Leo,Chenal,75,250,10-26-2000,Grantsburg,WI
4430191,Skyy,Moore,70,195,09-10-2000,New Kensington,PA
4697639,Jaylen,Watson,74,197,09-17-1998,Augusta,GA
4917635,Joshua,Williams,75,193,10-17-1999,Fayetteville,NC
4247347,Zion,Johnson,75,316,11-18-1999,Bowie,MD
4033823,Andrew,Trainer,79,320,12-18-1997,Alexandria,VA
4036597,Ty,Shelby,75,249,10-14-1998,Houston,TX
4037444,Isaac,Weaver,78,310,02-14-1998,Marietta,GA
4240432,Sage,Surratt,75,215,04-13-1998,Lincolnton,NC
4240434,Ja'Sir,Taylor,70,185,01-08-1999,Asbury Park,NJ
4250764,Stone,Smartt,76,226,10-04-1998,Sacramento,CA
4260406,Zander,Horvath,75,230,12-10-1998,Mishawaka,IN
4362917,JT,Woods,74,193,06-10-2000,San Antonio,TX
4367210,Otito,Ogbonnia,76,320,08-25-2000,Houston,TX
4379412,Jamaree,Salyer,76,325,07-13-2000,Atlanta,GA
4426891,Isaiah,Spiller,73,215,08-09-2001,Spring,TX
4690171,Deane,Leonard,72,195,11-20-1999,Calgary,AB
4243375,Dylan,Parham,75,285,08-24-1999,Carrollton,GA
4036032,Brittain,Brown,73,205,10-10-1997,Canton,GA
4036211,DJ,Turner,69,205,01-18-1997,Glenarden,MD
4037212,Luke,Masterson,73,220,01-07-1998,Naples,FL
4242001,Thayer,Munford Jr.,78,315,09-18-1999,Cincinnati,OH
4242234,Neil,Farrell,76,325,09-09-1998,Mobile,AL
4242457,Matthew,Butler,75,290,06-10-1999,Raleigh,NC
4259632,Isaiah,Pola-Mao,76,205,06-30-1999,Phoenix,AZ
4360466,Darien,Butler,72,225,02-29-2000,Harbor City,CA
4361777,Zamir,White,72,215,09-18-1999,Laurinburg,NC
4430104,Sincere,McCormick,69,205,09-10-2000,Converse,TX
4700660,Sam,Webb,74,195,05-19-1998,Excelsior Springs,MO
4568652,Tyler,Smith,78,332,04-03-2001,Fort Worth,TX
3676833,KaVontae,Turpin,69,153,08-02-1996,Monroe,LA
4038436,Devin,Harper,72,238,05-13-1998,Knoxville,TN
4241921,Markquese,Bell,75,205,01-06-1999,Bridgeton,NJ
4242355,Jake,Ferguson,77,244,01-18-1999,Madison,WI
4248047,John,Ridgeway,77,321,05-07-1999,Bloomington,IL
4248911,DaRon,Bland,72,197,07-12-1999,Modesto,CA
4249417,Jalen,Tolbert,73,195,02-27-1999,Mobile,AL
4258248,Peyton,Hendershot,76,254,04-23-1999,North Salem,IN
4362636,Damone,Clark,75,240,06-28-2000,Baton Rouge,LA
4370876,Matt,Waletzko,80,305,12-15-1999,Cold Spring,MN
4374301,Isaac,Taylor-Stuart,74,200,10-25-1999,San Diego,CA
4567242,Sam,Williams,76,261,03-31-1999,Montgomery,AL
4572786,Dennis,Houston,73,198,04-24-1999,San Antonio,TX
4243331,Cade,Otton,77,247,04-15-1999,Tumwater,WA
4380507,Luke,Goedeke,77,312,11-28-1998,Whitelaw,WI
3039720,Bug,Howard,76,240,11-28-1994,Rochelle,GA
4034779,Ko,Kieft,77,265,01-20-1998,Sioux Center,IA
4040778,Brandon,Walton,77,300,03-18-1998,Largo,FL
4250392,Zyon,McCollum,74,199,05-03-1999,Galveston,TX
4259299,Olakunle,Fatukasi,74,240,06-11-1999,Far Rockaway,NY
4360189,Logan,Hall,78,283,04-22-2000,Belton,TX
4379396,Jake,Camarda,73,193,04-20-1999,Norcross,GA
4697815,Rachaad,White,72,214,01-12-1999,Kansas City,MO
4245171,Abraham,Lucas,78,322,10-25-1998,Everett,WA
4245185,Riq,Woolen,76,210,05-02-1999,Fort Worth,TX
4426376,Charles,Cross,77,311,11-25-2000,Laurel,MS
4239094,Coby,Bryant,73,193,03-29-1999,Cleveland,OH
4240754,Boye,Mafe,76,261,11-30-1998,Golden Valley,MN
4240824,Joey,Blount,73,201,11-16-1998,Atlanta,GA
4361340,Tyreke,Smith,75,255,02-14-2000,Cleveland,OH
4401805,Dareke,Young,74,224,06-04-1999,Raleigh,NC
4567048,Kenneth,Walker III,69,211,10-20-2000,Arlington,TN
4036448,Jalen,Virgil,73,210,07-13-1998,Lawrenceville,GA
4039018,Luke,Wattenberg,77,300,09-10-1997,Trabuco Canyon,CA
4066109,Eyioma,Uwazurike,78,320,05-06-1998,Detroit,MI
4240707,Damarri,Mathis,71,195,04-12-1999,Lakeland,FL
4241446,Christopher,Allen,76,242,08-12-1998,Baton Rouge,LA
4242358,Matt,Henningsen,75,291,07-09-1999,Menomonee Falls,WI
4248822,Montrell,Washington,70,170,03-16-1999,Canton,GA
4360259,Nik,Bonitto,75,240,09-26-1999,Fort Lauderdale,FL
4360287,Delarrin,Turner-Yell,71,200,12-16-1999,Hempstead,TX
4367209,Greg,Dulcich,76,245,03-26-2000,Glendale,CA
4249766,Jack,Cochrane,75,236,02-09-1999,Mount Vernon,IA
4052609,Roderick,Perry II,73,304,12-03-1997,Raleigh,NC
4258183,Donovan,Jeter,75,325,12-07-1998,Beaver Falls,PA
4427267,Kaylon,Geiger,70,180,11-01-1997,Fort Worth,TX
4240263,David,Anenih,74,245,08-15-1999,Arlington,TX
4032247,Raleigh,Webb,74,204,12-28-1997,Acworth,GA
4244732,Caleb,Huntley,70,229,09-15-1998,Atlanta,GA
4239950,Alec,Lindstrom,75,296,07-07-1998,Dudley,MA
4240719,Cal,Adomitis,74,238,07-09-1998,Pittsburgh,PA
4258246,Caleb,Jones,81,370,02-10-1999,Indianapolis,IN
4052017,C.J.,Brewer,74,290,11-22-1997,Bowdon,GA
3914628,Jarrid,Williams,78,308,07-02-1997,Cedar Hill,TX
4247722,Benton,Whitley,76,260,02-12-1999,Springfield,MA
4034335,Prince,Emili,74,300,09-18-1998,New City,NY
4240059,Ja'Marcus,Ingram,74,190,09-02-1997,Dallas,TX
4259308,Raheem,Blackshear,69,190,06-05-1998,Philadelphia,PA
4043137,DaMarcus,Fields,72,200,03-11-1998,Taylor,TX
4241008,Shaun,Jolly,69,180,10-17-1998,Stone Mountain,GA
3914307,Maurice,Alexander,71,180,01-10-1997,Florida City,FL
4242436,Theo,Jackson,73,198,10-02-1998,Nashville,TN
4361419,Jesse,Luketa,75,253,01-15-1999,Ottawa,ON
4043625,Nazeeh,Johnson,70,199,07-17-1998,Martinsburg,WV
4035166,Jonathan,Kongbo,77,255,03-19-1996,Surrey,BC
2578718,Taylor,Bertolet,69,190,10-24-1992,Reading,PA
4249624,Nick,Muse,77,252,11-25-1998,Belmont,NC
4374187,Deven,Thompkins,68,155,12-23-1999,Fort Myers,FL
4569497,Sam,Okuayinonu,73,269,05-01-1998,Lowell,MA
4569995,Derek,Wright,73,195,08-13-1998,Sterling,UT
4362081,Cameron,Dicker,73,216,05-06-2000,Austin,TX
4570674,Kevin,Harris,70,225,11-17-2000,Hinesville,GA
4244651,D'vonte,Price,73,210,06-02-1999,Punta Gorda,FL
4058521,Kion,Smith,77,311,10-07-1998,Livermore Falls,ME
4032473,Rashid,Shaheed,72,180,08-31-1998,San Diego,CA
4242430,Ryder,Anderson,78,276,10-15-1998,Katy,TX
4035468,Nolan,Turner,73,202,11-29-1997,Vestavia Hills,AL
4243003,Ronnie,Rivers,69,195,01-31-1999,Brentwood,CA
4240603,Malik,Davis,71,202,11-26-1998,Tampa,FL
3139166,Mitchell,Fraboni,74,223,10-28-1996,Phoenix,AZ
4259346,Josh,Thompson,72,194,10-20-1998,Nacogdoches,TX
4062711,Ethan,Fernea,72,195,03-02-1998,Dripping Springs,TX
4242270,Kyric,McGowan,71,198,11-01-1999,Dalton,GA
4242515,Chandler,Wooten,75,230,04-25-1999,Acworth,GA
4034861,Ben,Stille,76,296,11-12-1997,Ashland,NE
3912189,Bill,Murray,76,307,07-03-1997,Millington,NJ
4031029,Don,Gardner,73,180,12-09-1997,Chicago,IL
4243366,J.J.,Russell,73,225,10-12-1998,Grenada,MS
4245639,Stanley,Berryhill,71,190,06-09-1998,Tucson,AZ
4259908,Braylon,Sanders,73,190,01-21-1999,Hogansville,GA
4427728,Zonovan,Knight,71,209,04-11-2001,Bailey,NC
4040430,Kody,Russey,74,295,05-14-1998,Burleson,TX
4362020,Nick,Sciba,69,191,10-02-1999,Clover,SC
4245144,Tay,Martin,75,185,12-14-1997,Houma,LA
4031033,Cade,Johnson,70,184,04-10-1998,Papillion,NE
4035375,Kobe,Jones,76,260,05-10-1998,Starkville,MS
4590720,Domenique,Davis,74,326,02-28-1996,USA,
4036444,Ryan,Neuzil,75,301,07-31-1997,Bradenton,FL
4242655,Allan,George,71,191,07-16-1999,Andalusia,AL
4047860,Nolan,Cooney,75,202,09-18-1996,East Greenwich,RI
4256041,Manny,Jones,76,290,06-06-1999,Cartersville,GA
4071085,Joshua,Onujiogu,74,252,03-03-1998,Wareham,MA
4259636,Vi,Jones,74,225,05-05-1998,Austin,TX
3115469,Gerri,Green,76,250,09-14-1995,Greenville,MS
4241611,Nephi,Sewell,72,228,12-19-1998,St. George,UT
4916349,Nikola,Kalinic,76,245,01-21-1997,Toronto,ON
4266790,Ramiz,Ahmed,71,182,07-27-1995,Las Vegas,NV
4360318,Mario,Goodrich,72,186,01-12-2000,Kansas City,MO
4244310,Mike,Brown,73,222,04-07-1999,Grand Rapids,MI
4036834,Zach,Thomas,77,300,05-26-1998,Carlsbad,CA
4046707,AJ,Arcuri,79,320,08-13-1997,Powell,OH
4039366,Cobi,Francis,71,193,09-06-1998,Covington,GA
4035198,Brandon,Johnson,74,195,07-26-1998,Fort Lauderdale,FL
4040607,Drue,Chrisman,75,211,06-30-1997,Lawrenceburg,IN
4240608,James,Houston,73,245,11-16-1998,Fort Lauderdale,FL
4241087,Brock,Hoffman,76,302,07-02-1999,Statesville,NC
4036817,Trenton,Thompson,73,196,12-18-1997,Palm Springs,CA
4044132,William,Kwenkeu,73,235,01-08-1997,Waldorf,MD
4035912,Kwamie,Lassiter II,71,185,01-21-1998,Chandler,AZ
3128747,DeMarquis,Gates,74,221,03-07-1996,,
4242333,Faion,Hicks,70,192,09-02-1998,Miami,FL
4258237,Raheem,Layne,71,192,07-02-1999,DeLand,FL
4241273,Roger,Carter Jr.,74,250,03-31-1999,Columbia,SC
4252230,Forrest,Rhyne,73,233,05-29-1999,Waynesboro,PA
4240155,A.J.,Thomas,74,214,09-18-1999,Detroit,MI
4243808,Zyon,Gilbert,72,193,02-04-1999,Montgomery,AL
4035044,T.J.,Carter,76,289,09-15-1998,Mableton,GA
4256065,James,Empey,75,297,10-27-1996,American Fork,UT
4360231,Lucas,Krull,78,260,07-11-1998,Shawnee,KS
4242292,Earnest,Brown IV,77,270,01-08-1999,Aubrey,TX
4249739,Jack,Gibbens,75,242,11-24-1998,Bulverde,TX
4035312,Anthony,Brown,73,228,07-27-1998,Cliffwood,NJ
4039170,Elijah,Garcia,77,302,03-11-1998,San Antonio,TX
4426583,Christopher,Hinton,76,310,09-14-2000,Johns Creek,GA
4373017,Kalon,Barnes,72,186,12-16-1998,Silsbee,TX
4036660,Darrell,Baker Jr.,73,190,03-27-1998,Hephzibah,GA
4262900,Daylen,Baldwin,74,219,11-24-1999,Southfield,MI
4035167,Jarrett,Guarantano,76,220,11-14-1997,Lodi,NJ
4076803,Jordan,Meredith,74,300,01-04-1998,Bowling Green,KY
5041985,Sebastian,Gutierrez,78,308,07-06-1998,,
4045302,Coy,Cronk,76,318,01-18-1998,Lafayette,IN
4400960,Gregory,Junior,72,190,06-21-1999,Crossett,AR
4035526,Chase,Allen,78,251,07-09-1997,Nixa,MO
3919557,Scotty,Washington,77,217,07-26-1997,Washington,DC
4034729,Tucker,Addington,74,230,07-16-1997,New Braunfels,TX
4259186,Xavier,Newman,74,297,08-04-1999,Desoto,TX
4360292,TJ,Carter,71,193,04-03-1999,Nashville,TN
4608378,Brayden,Thomas,75,260,03-20-1998,Bismarck,ND
4260703,Segun,Olubi,72,225,11-01-1999,Corona,CA
4240927,Jayden,Peevy,77,308,09-03-1999,Bellaire,TX
4259976,Josh,Ali,72,193,03-03-1999,Hollywood,FL
4361650,Ray,Wilborn,76,224,04-01-1997,Lansing,MI
4362748,Tyler,Badie,68,197,02-07-2000,Memphis,TN
4567981,Quandre,Mosely,74,185,05-18-1999,Brunswick,GA
4046350,Ike,Brown,73,185,04-25-1998,Tampa,FL
4242408,Chase,Garbers,74,225,06-06-1999,Newport Beach,CA
4259305,Bo,Melton,71,189,05-18-1999,Mays Landing,NJ
4429676,Tyler,Goodson,69,197,11-10-2000,Suwanee,GA
4032721,Rayshad,Nichols,74,305,07-09-1999,,
4242504,Johnny,Johnson III,73,199,05-04-1999,Chandler,AZ
3929636,Irvin,Charles,76,219,04-13-1997,Sicklerville,NJ
4370933,Storey,Jackson,74,235,04-08-1998,Kansas City,KS
4567462,Ja'Quan,McMillian,70,183,06-04-2000,Winston-Salem,NC
4035835,Alex,Akingbulu,77,300,12-28-1997,Carson,CA
4240866,Kalil,Pimpleton,69,172,12-09-1998,Muskegon,MI
4372519,Jashaun,Corbin,72,221,08-20-2000,Rockledge,FL
4430325,Makai,Polk,75,192,08-04-2001,Richmond,CA
